地点,取得時間,AQI値,大気質ステータス,主要汚染物質,PM2.5,PM10,O3,NO2,温度,湿度,気圧,風速,降水量
神戸市 須磨区,2025-04-19T21:00:00Z,62,良い大気質,o3,N/A,20.78,48.02,4.45,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T20:00:00Z,64,良い大気質,o3,N/A,21.08,45.15,7.26,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T19:00:00Z,64,良い大気質,o3,N/A,25.78,45.12,10.51,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T18:00:00Z,64,良い大気質,o3,N/A,23.95,45.12,6.14,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T17:00:00Z,64,良い大気質,o3,N/A,25.99,45.27,7.02,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T16:00:00Z,66,良い大気質,o3,N/A,26.88,43.36,10.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T15:00:00Z,63,良い大気質,o3,N/A,26.59,47.2,6.71,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T14:00:00Z,61,良い大気質,o3,N/A,26.65,49.2,7.15,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T13:00:00Z,60,良い大気質,o3,N/A,30.56,50.23,7.31,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-19T12:00:00Z,58,中レベルの大気質,o3,N/A,32.79,53.09,6.71,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T11:00:00Z,49,中レベルの大気質,o3,N/A,20.05,63.97,17.49,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T10:00:00Z,50,中レベルの大気質,o3,N/A,18.99,63.09,17.3,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T09:00:00Z,54,中レベルの大気質,o3,N/A,19.46,58.17,18.41,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T08:00:00Z,53,中レベルの大気質,o3,N/A,20.28,59.02,13,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T07:00:00Z,61,良い大気質,o3,N/A,17.51,49.74,19.38,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T06:00:00Z,56,中レベルの大気質,o3,N/A,20.62,55.1,13.32,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T05:00:00Z,61,良い大気質,o3,N/A,18.84,48.78,16.05,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T04:00:00Z,63,良い大気質,o3,N/A,20.4,46.91,15.43,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T03:00:00Z,63,良い大気質,o3,N/A,20.11,46.22,15.61,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T02:00:00Z,64,良い大気質,o3,N/A,14.76,45.32,15.93,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T01:00:00Z,68,良い大気質,o3,N/A,12.43,40.51,21.99,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T00:00:00Z,66,良い大気質,o3,N/A,14.02,42.45,18.59,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T23:00:00Z,61,良い大気質,o3,N/A,9.1,49.01,10.69,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T22:00:00Z,60,良い大気質,o3,N/A,8.97,50.94,7.98,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T21:00:00Z,63,良い大気質,o3,N/A,5.93,46.97,5.04,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T20:00:00Z,64,良い大気質,o3,N/A,7.69,45.05,5.29,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T19:00:00Z,66,良い大気質,o3,N/A,9.82,42.95,7.51,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T18:00:00Z,70,良い大気質,o3,N/A,16.55,38.3,10.83,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T17:00:00Z,68,良い大気質,o3,N/A,16.63,40.09,9.34,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T16:00:00Z,70,良い大気質,o3,N/A,19,38.04,11.24,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T15:00:00Z,72,良い大気質,o3,N/A,23.91,36.06,16.29,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T14:00:00Z,69,良い大気質,pm25,N/A,24.33,34.27,22.63,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T13:00:00Z,67,良い大気質,o3,N/A,24.55,42,19.98,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-20T12:00:00Z,63,良い大気質,o3,N/A,17.65,46.22,12.34,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T11:00:00Z,61,良い大気質,o3,N/A,18.64,49.21,11.5,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T10:00:00Z,57,中レベルの大気質,o3,N/A,21.26,54.12,9.56,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T09:00:00Z,61,良い大気質,o3,N/A,26.61,49.34,13.96,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T08:00:00Z,57,中レベルの大気質,o3,N/A,22.09,54.01,11.39,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T07:00:00Z,51,中レベルの大気質,o3,N/A,23.95,62.01,9.6,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T06:00:00Z,61,良い大気質,o3,N/A,21.96,48.54,19.58,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T05:00:00Z,58,中レベルの大気質,o3,N/A,25.7,52.78,13.79,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T04:00:00Z,63,良い大気質,o3,N/A,24.59,47.22,21.36,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T03:00:00Z,70,良い大気質,o3,N/A,26.15,38.3,22.25,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T02:00:00Z,72,良い大気質,o3,N/A,23.63,35.26,25.38,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T01:00:00Z,72,良い大気質,o3,N/A,24.53,36.01,26.68,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T00:00:00Z,71,良い大気質,pm25,N/A,23.78,30.16,27.07,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T23:00:00Z,74,良い大気質,o3,N/A,21.64,33.13,24.26,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T22:00:00Z,74,良い大気質,o3,N/A,19.49,33.04,21.72,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T21:00:00Z,75,良い大気質,o3,N/A,18.36,31.55,19.67,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T20:00:00Z,74,良い大気質,o3,N/A,16.61,32.65,20.9,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T19:00:00Z,75,良い大気質,pm25,N/A,18.51,21.05,30.26,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T18:00:00Z,73,良い大気質,pm25,N/A,20.62,20.12,28.55,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T17:00:00Z,77,良い大気質,pm25,N/A,17.9,11.65,7.3,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T16:00:00Z,60,良い大気質,no2,N/A,23.07,9.88,51.82,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T15:00:00Z,70,良い大気質,no2,N/A,19.27,23.91,39.41,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T14:00:00Z,74,良い大気質,o3,N/A,17.2,32.65,33.4,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T13:00:00Z,64,良い大気質,o3,N/A,20.07,45.66,34.54,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-21T12:00:00Z,54,中レベルの大気質,o3,N/A,19.98,58.22,22.93,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T11:00:00Z,78,良い大気質,o3,N/A,8.28,28.15,8.03,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T10:00:00Z,80,最高に良い大気質,pm25,N/A,17.85,19.51,21.35,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T09:00:00Z,75,良い大気質,pm25,N/A,19.88,21.99,21.17,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T08:00:00Z,72,良い大気質,pm25,N/A,21.61,22.19,21.55,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T07:00:00Z,75,良い大気質,pm25,N/A,18.75,19.16,19.3,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T06:00:00Z,83,最高に良い大気質,pm25,N/A,14.35,21.06,18.33,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T05:00:00Z,79,良い大気質,no2,N/A,15.22,14.28,27.32,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T04:00:00Z,73,良い大気質,no2,N/A,16.35,9.36,35.02,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T03:00:00Z,76,良い大気質,no2,N/A,16.17,9.58,31.56,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T02:00:00Z,78,良い大気質,no2,N/A,12.94,12.63,29.73,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T01:00:00Z,73,良い大気質,no2,N/A,12.11,9.96,36.16,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-23T00:00:00Z,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T23:00:00Z,81,最高に良い大気質,o3,N/A,12.85,24.51,17.83,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T22:00:00Z,75,良い大気質,o3,N/A,11.33,31.23,10.39,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T21:00:00Z,71,良い大気質,o3,N/A,13.4,36.95,8.06,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T20:00:00Z,78,良い大気質,o3,N/A,13.86,28.36,16.26,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T19:00:00Z,79,良い大気質,o3,N/A,14.89,26.53,21.12,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T18:00:00Z,81,最高に良い大気質,pm25,N/A,14.92,23.8,24.27,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T17:00:00Z,74,良い大気質,o3,N/A,18.01,33.26,12.7,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T16:00:00Z,79,良い大気質,pm10,N/A,24.09,27.19,16.34,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T15:00:00Z,72,良い大気質,pm10,N/A,31.05,32.18,12.85,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T14:00:00Z,72,良い大気質,o3,N/A,17.69,36.02,12.42,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T13:00:00Z,70,良い大気質,o3,N/A,16.66,38.15,12.15,N/A,N/A,N/A,N/A,N/A
神戸市 須磨区,2025-04-22T12:00:00Z,66,良い大気質,o3,N/A,18.55,43.18,14.04,N/A,N/A,N/A,N/A,N/A
